timestamp,azure_region,service_type,demand_units,capacity_allocator,cost_usd,service_availability_pct,customer_demand_urgency,sla_priority_level
2024-12-04 14:00:00,US-West,Compute,524,Auto,821.72,98.74,Medium,Mission-Critical
2024-12-04 15:00:00,India-West,Storage,226,Manual,1470.53,99.12,High,Premium
2024-12-04 16:00:00,US-East,Storage,202,Manual,1482.4,97.15,Medium,Standard
2024-12-04 17:00:00,US-West,Compute,576,Manual,2382.67,98.82,Low,Premium
2024-12-04 18:00:00,India-South,Compute,328,Auto,4770.47,97.91,Medium,Premium
2024-12-04 19:00:00,India-South,Storage,822,Manual,1690.83,96.29,Medium,Premium
2024-12-04 20:00:00,India-West,Storage,535,Auto,1478.48,99.62,Medium,Standard
2024-12-04 21:00:00,US-West,Storage,484,Manual,927.13,98.48,Low,Standard
2024-12-04 22:00:00,US-West,Storage,184,Auto,2020.65,99.39,Low,Standard
2024-12-04 23:00:00,Europe-North,Storage,458,Manual,992.0,96.41,Low,Standard
2024-12-05 00:00:00,US-East,Storage,885,Hybrid,775.07,99.58,High,Mission-Critical
2024-12-05 01:00:00,India-South,Compute,126,Manual,4301.06,96.82,Low,Premium
2024-12-05 02:00:00,India-West,Compute,959,Hybrid,357.93,95.05,Low,Premium
2024-12-05 03:00:00,US-West,Storage,171,Hybrid,3583.04,95.38,Low,Standard
2024-12-05 04:00:00,India-South,Storage,194,Manual,1092.6,95.45,Low,Standard
2024-12-05 05:00:00,India-West,Compute,687,Manual,157.4,96.04,High,Premium
2024-12-05 06:00:00,India-South,Storage,525,Hybrid,3996.21,95.93,High,Premium
2024-12-05 07:00:00,India-West,Compute,105,Auto,3541.2,95.29,High,Premium
2024-12-05 08:00:00,India-South,Storage,189,Manual,1738.06,99.48,Low,Standard
2024-12-05 09:00:00,Europe-North,Storage,691,Hybrid,488.73,99.14,High,Standard
2024-12-05 10:00:00,US-East,Storage,321,Auto,1867.29,98.81,Medium,Mission-Critical
2024-12-05 11:00:00,India-South,Storage,694,Manual,988.51,97.4,High,Mission-Critical
2024-12-05 12:00:00,US-East,Compute,693,Auto,4669.27,97.13,High,Mission-Critical
2024-12-05 13:00:00,India-South,Compute,251,Hybrid,2695.15,97.13,High,Mission-Critical
2024-12-05 14:00:00,US-West,Compute,656,Manual,4822.83,96.31,Low,Premium
2024-12-05 15:00:00,Europe-North,Compute,311,Auto,1821.44,98.04,Low,Mission-Critical
2024-12-05 16:00:00,Europe-North,Storage,682,Manual,2826.67,95.3,High,Mission-Critical
2024-12-05 17:00:00,US-East,Compute,362,Auto,1031.6,98.29,Low,Mission-Critical
2024-12-05 18:00:00,US-West,Compute,481,Auto,4061.3,97.57,Medium,Mission-Critical
2024-12-05 19:00:00,India-West,Compute,669,Manual,301.39,99.08,Medium,Standard
2024-12-05 20:00:00,Europe-North,Storage,156,Manual,3508.52,99.86,High,Standard
2024-12-05 21:00:00,US-West,Storage,525,Manual,2019.13,99.38,Medium,Premium
2024-12-05 22:00:00,US-West,Storage,722,Hybrid,2934.24,98.6,High,Standard
2024-12-05 23:00:00,US-East,Storage,241,Manual,3002.07,97.16,Medium,Premium
2024-12-06 00:00:00,US-West,Storage,667,Auto,3582.9,96.07,High,Mission-Critical
2024-12-06 01:00:00,US-West,Compute,623,Manual,1100.88,98.32,Low,Mission-Critical
2024-12-06 02:00:00,India-West,Compute,960,Hybrid,2703.79,96.01,Low,Mission-Critical
2024-12-06 03:00:00,US-East,Compute,114,Hybrid,2191.94,95.1,Low,Mission-Critical
2024-12-06 04:00:00,US-East,Compute,107,Manual,1482.69,97.87,High,Standard
2024-12-06 05:00:00,US-West,Storage,330,Auto,2529.07,96.97,High,Standard
2024-12-06 06:00:00,India-West,Compute,285,Hybrid,4764.87,99.38,Medium,Standard
2024-12-06 07:00:00,India-South,Storage,152,Auto,4749.54,98.23,Low,Premium
2024-12-06 08:00:00,Europe-North,Storage,236,Hybrid,1466.2,98.24,Low,Premium
2024-12-06 09:00:00,US-East,Compute,273,Hybrid,4432.62,98.94,High,Premium
2024-12-06 10:00:00,India-West,Compute,959,Auto,4396.1,96.68,High,Premium
2024-12-06 11:00:00,India-West,Compute,318,Auto,1322.96,99.79,Medium,Mission-Critical
2024-12-06 12:00:00,US-West,Compute,362,Hybrid,3034.86,96.11,High,Mission-Critical
2024-12-06 13:00:00,Europe-North,Compute,354,Auto,4362.69,99.36,Medium,Standard
2024-12-06 14:00:00,US-East,Storage,911,Manual,2623.47,99.55,Medium,Mission-Critical
2024-12-06 15:00:00,India-South,Compute,369,Manual,1911.87,95.2,Low,Standard
2024-12-06 16:00:00,US-West,Storage,686,Hybrid,3288.85,98.16,Low,Premium
2024-12-06 17:00:00,US-East,Storage,323,Manual,944.88,98.75,High,Mission-Critical
2024-12-06 18:00:00,US-East,Compute,982,Hybrid,892.48,99.77,Medium,Mission-Critical
2024-12-06 19:00:00,India-West,Storage,703,Auto,4179.97,96.26,Medium,Mission-Critical
2024-12-06 20:00:00,Europe-North,Storage,233,Auto,305.19,97.81,Medium,Mission-Critical
2024-12-06 21:00:00,India-South,Storage,262,Manual,4037.79,98.87,Medium,Standard
2024-12-06 22:00:00,Europe-North,Storage,809,Auto,1523.42,95.74,Low,Premium
2024-12-06 23:00:00,India-West,Storage,800,Manual,2467.3,99.26,High,Premium
2024-12-07 00:00:00,India-South,Compute,172,Hybrid,2763.22,97.02,Medium,Standard
2024-12-07 01:00:00,India-South,Compute,997,Manual,3858.64,98.2,High,Standard
2024-12-07 02:00:00,US-West,Compute,817,Manual,4430.9,95.21,High,Mission-Critical
2024-12-07 03:00:00,India-South,Storage,642,Auto,4040.7,96.11,Low,Premium
2024-12-07 04:00:00,US-East,Storage,993,Auto,2904.48,97.39,High,Mission-Critical
2024-12-07 05:00:00,Europe-North,Compute,730,Auto,1805.27,96.45,Low,Mission-Critical
2024-12-07 06:00:00,Europe-North,Storage,894,Manual,2680.13,99.79,Medium,Mission-Critical
2024-12-07 07:00:00,US-West,Storage,583,Auto,247.11,98.97,High,Premium
2024-12-07 08:00:00,India-South,Storage,977,Hybrid,1300.4,99.32,Medium,Mission-Critical
2024-12-07 09:00:00,India-West,Storage,770,Manual,1894.16,97.33,Medium,Mission-Critical
2024-12-07 10:00:00,US-East,Storage,354,Manual,1666.8,97.37,Low,Mission-Critical
2024-12-07 11:00:00,US-West,Compute,856,Manual,566.22,99.03,Low,Mission-Critical
2024-12-07 12:00:00,India-South,Compute,717,Hybrid,348.69,96.94,Medium,Standard
2024-12-07 13:00:00,India-West,Storage,297,Hybrid,2161.5,97.4,Medium,Standard
2024-12-07 14:00:00,India-South,Compute,526,Auto,466.52,97.64,High,Mission-Critical
2024-12-07 15:00:00,US-West,Compute,592,Auto,1502.42,98.04,Medium,Mission-Critical
2024-12-07 16:00:00,India-West,Storage,731,Manual,2426.65,98.25,High,Mission-Critical
2024-12-07 17:00:00,India-West,Compute,181,Auto,1128.81,98.4,Medium,Mission-Critical
2024-12-07 18:00:00,India-West,Compute,407,Hybrid,489.72,97.22,High,Mission-Critical
2024-12-07 19:00:00,India-West,Storage,881,Auto,2217.45,96.48,Low,Mission-Critical
2024-12-07 20:00:00,India-South,Compute,798,Auto,2297.53,99.6,Low,Mission-Critical
2024-12-07 21:00:00,India-West,Storage,887,Manual,4586.51,99.13,High,Premium
2024-12-07 22:00:00,India-South,Compute,473,Hybrid,726.4,95.02,High,Premium
2024-12-07 23:00:00,India-West,Compute,663,Hybrid,3113.48,97.56,High,Standard
2024-12-08 00:00:00,India-West,Compute,558,Hybrid,1666.54,96.37,Medium,Standard
2024-12-08 01:00:00,US-West,Compute,600,Auto,705.63,98.21,Medium,Mission-Critical
2024-12-08 02:00:00,India-South,Storage,456,Hybrid,2026.42,97.51,Low,Premium
2024-12-08 03:00:00,India-South,Storage,395,Auto,2196.89,95.11,High,Mission-Critical
2024-12-08 04:00:00,Europe-North,Compute,679,Manual,1881.47,98.64,Low,Premium
2024-12-08 05:00:00,US-West,Storage,399,Hybrid,3852.09,96.38,High,Premium
2024-12-08 06:00:00,India-South,Storage,745,Manual,4212.11,96.3,High,Mission-Critical
2024-12-08 07:00:00,US-West,Compute,442,Auto,828.79,95.16,Low,Premium
2024-12-08 08:00:00,US-West,Compute,219,Hybrid,922.73,99.14,High,Standard
2024-12-08 09:00:00,US-West,Storage,668,Auto,2163.97,97.89,High,Mission-Critical
2024-12-08 10:00:00,US-East,Storage,285,Hybrid,1668.93,97.42,High,Premium
2024-12-08 11:00:00,India-South,Storage,683,Auto,4115.91,98.38,Low,Mission-Critical
2024-12-08 12:00:00,US-West,Storage,257,Auto,4984.37,96.73,High,Premium
2024-12-08 13:00:00,US-East,Compute,327,Auto,987.44,97.85,Low,Mission-Critical
2024-12-08 14:00:00,US-East,Storage,407,Manual,3836.47,96.25,Medium,Standard
2024-12-08 15:00:00,India-West,Storage,333,Hybrid,3075.51,95.31,Low,Premium
2024-12-08 16:00:00,India-West,Storage,110,Auto,3257.68,97.81,High,Standard
2024-12-08 17:00:00,India-South,Compute,274,Hybrid,1395.76,96.11,Low,Premium
2024-12-08 18:00:00,India-West,Storage,872,Auto,576.26,98.75,Low,Mission-Critical
2024-12-08 19:00:00,India-South,Storage,742,Hybrid,2761.95,97.26,Low,Premium
2024-12-08 20:00:00,US-East,Compute,997,Auto,3106.18,96.25,Medium,Premium
2024-12-08 21:00:00,US-East,Compute,101,Auto,4818.94,98.04,High,Premium
2024-12-08 22:00:00,India-South,Storage,860,Manual,3408.63,95.58,Medium,Mission-Critical
2024-12-08 23:00:00,India-West,Compute,811,Hybrid,2274.05,98.81,Medium,Premium
2024-12-09 00:00:00,India-West,Storage,281,Manual,4970.61,97.26,Medium,Standard
2024-12-09 01:00:00,India-South,Storage,449,Auto,1928.87,99.06,Medium,Standard
2024-12-09 02:00:00,Europe-North,Compute,738,Manual,896.54,95.69,High,Premium
2024-12-09 03:00:00,India-West,Compute,481,Manual,3128.1,96.91,Low,Mission-Critical
2024-12-09 04:00:00,US-West,Compute,396,Manual,1404.63,95.9,Medium,Premium
2024-12-09 05:00:00,India-West,Storage,296,Manual,4618.8,95.31,High,Mission-Critical
2024-12-09 06:00:00,Europe-North,Compute,385,Hybrid,2196.55,99.78,Medium,Standard
2024-12-09 07:00:00,US-East,Storage,655,Manual,833.12,98.63,Low,Premium
2024-12-09 08:00:00,US-East,Compute,621,Auto,793.99,96.63,Medium,Premium
2024-12-09 09:00:00,US-East,Storage,324,Auto,3283.23,96.23,High,Premium
2024-12-09 10:00:00,India-West,Storage,827,Manual,1892.9,96.02,Low,Standard
2024-12-09 11:00:00,US-East,Compute,822,Manual,1882.25,95.22,Low,Standard
2024-12-09 12:00:00,Europe-North,Compute,385,Manual,3100.39,95.51,Low,Standard
2024-12-09 13:00:00,Europe-North,Storage,828,Auto,1185.41,95.51,High,Mission-Critical
2024-12-09 14:00:00,India-West,Compute,430,Manual,812.6,98.33,Medium,Premium
2024-12-09 15:00:00,US-West,Compute,660,Hybrid,3320.59,97.97,Medium,Mission-Critical
2024-12-09 16:00:00,India-West,Compute,262,Manual,125.66,97.84,High,Premium
2024-12-09 17:00:00,US-East,Compute,292,Hybrid,4546.09,98.67,High,Mission-Critical
2024-12-09 18:00:00,India-West,Compute,244,Manual,996.56,96.26,Low,Mission-Critical
2024-12-09 19:00:00,Europe-North,Compute,770,Auto,2294.49,96.71,Medium,Standard
2024-12-09 20:00:00,India-West,Compute,937,Auto,1136.24,95.63,Medium,Mission-Critical
2024-12-09 21:00:00,India-West,Storage,791,Manual,1169.28,97.94,Medium,Mission-Critical
2024-12-09 22:00:00,US-West,Compute,637,Hybrid,4191.51,99.66,Medium,Mission-Critical
2024-12-09 23:00:00,Europe-North,Storage,711,Auto,2966.66,99.32,High,Mission-Critical
2024-12-10 00:00:00,India-South,Compute,722,Auto,1626.11,97.77,High,Mission-Critical
2024-12-10 01:00:00,India-South,Storage,369,Auto,1330.38,98.22,Low,Premium
2024-12-10 02:00:00,Europe-North,Storage,150,Manual,1143.03,99.96,Low,Mission-Critical
2024-12-10 03:00:00,India-South,Compute,626,Manual,2816.8,97.59,High,Mission-Critical
2024-12-10 04:00:00,US-East,Compute,227,Manual,3680.87,99.35,Medium,Premium
2024-12-10 05:00:00,India-South,Compute,751,Hybrid,1342.28,97.5,Low,Standard
2024-12-10 06:00:00,US-East,Compute,853,Manual,1728.27,95.24,High,Standard
2024-12-10 07:00:00,Europe-North,Storage,145,Hybrid,3629.79,99.67,Medium,Standard
2024-12-10 08:00:00,India-South,Storage,333,Manual,3712.66,95.56,High,Premium
2024-12-10 09:00:00,India-South,Compute,547,Hybrid,1115.88,98.52,High,Mission-Critical
2024-12-10 10:00:00,US-East,Storage,683,Hybrid,1972.79,96.19,Low,Mission-Critical
2024-12-10 11:00:00,US-East,Compute,542,Manual,4362.79,99.51,High,Premium
2024-12-10 12:00:00,India-West,Storage,602,Hybrid,3726.94,96.0,High,Premium
2024-12-10 13:00:00,US-West,Compute,706,Auto,896.23,95.7,Low,Premium
2024-12-10 14:00:00,India-South,Storage,384,Auto,1991.22,97.19,High,Standard
2024-12-10 15:00:00,US-West,Compute,231,Manual,4869.14,97.48,Low,Standard
2024-12-10 16:00:00,US-West,Storage,575,Auto,2674.35,99.09,High,Standard
2024-12-10 17:00:00,India-South,Compute,892,Manual,3624.8,98.81,High,Premium
2024-12-10 18:00:00,US-East,Compute,643,Hybrid,550.97,96.64,Medium,Standard
2024-12-10 19:00:00,India-West,Storage,455,Auto,4179.3,96.92,Low,Premium
2024-12-10 20:00:00,Europe-North,Storage,136,Hybrid,3063.45,97.88,Medium,Standard
2024-12-10 21:00:00,India-South,Storage,737,Manual,960.44,97.76,Medium,Mission-Critical
2024-12-10 22:00:00,India-South,Storage,237,Manual,1963.04,99.31,Medium,Premium
2024-12-10 23:00:00,Europe-North,Storage,521,Hybrid,506.84,97.36,Medium,Mission-Critical
2024-12-11 00:00:00,US-West,Compute,544,Manual,3907.35,99.47,Low,Premium
2024-12-11 01:00:00,India-West,Storage,711,Auto,3749.91,96.03,High,Standard
2024-12-11 02:00:00,US-West,Storage,341,Manual,2502.13,99.34,Medium,Mission-Critical
2024-12-11 03:00:00,Europe-North,Storage,344,Auto,2314.88,96.52,Low,Standard
2024-12-11 04:00:00,Europe-North,Storage,638,Manual,2370.78,98.95,High,Premium
2024-12-11 05:00:00,India-West,Compute,308,Auto,283.59,97.83,High,Mission-Critical
2024-12-11 06:00:00,Europe-North,Compute,556,Manual,1904.4,99.38,Medium,Premium
2024-12-11 07:00:00,Europe-North,Compute,198,Manual,729.67,96.16,Low,Standard
2024-12-11 08:00:00,India-West,Compute,601,Hybrid,1005.48,98.51,Medium,Premium
2024-12-11 09:00:00,India-South,Storage,236,Hybrid,4814.37,99.24,High,Standard
2024-12-11 10:00:00,US-West,Compute,286,Auto,1382.75,98.88,High,Premium
2024-12-11 11:00:00,India-South,Compute,135,Hybrid,2469.76,97.83,Low,Premium
2024-12-11 12:00:00,India-South,Storage,729,Hybrid,4450.18,98.38,High,Premium
2024-12-11 13:00:00,US-West,Storage,769,Auto,2126.11,95.98,High,Standard
2024-12-11 14:00:00,India-South,Storage,578,Hybrid,2690.23,96.08,Low,Premium
2024-12-11 15:00:00,India-West,Storage,886,Auto,927.06,96.34,Medium,Premium
2024-12-11 16:00:00,US-West,Storage,780,Auto,1496.89,99.14,Low,Mission-Critical
2024-12-11 17:00:00,US-East,Storage,154,Auto,2579.96,95.84,Low,Premium
2024-12-11 18:00:00,India-South,Compute,570,Auto,1888.02,96.49,Medium,Mission-Critical
2024-12-11 19:00:00,Europe-North,Compute,183,Manual,287.45,99.6,High,Premium
2024-12-11 20:00:00,US-West,Storage,105,Manual,2064.06,98.78,Low,Mission-Critical
2024-12-11 21:00:00,US-East,Compute,990,Auto,4094.02,98.67,Medium,Premium
2024-12-11 22:00:00,Europe-North,Storage,462,Hybrid,668.69,97.28,Low,Standard
2024-12-11 23:00:00,US-East,Storage,955,Auto,191.78,98.51,Low,Premium
2024-12-12 00:00:00,India-South,Compute,867,Auto,681.64,97.83,Medium,Standard
2024-12-12 01:00:00,Europe-North,Compute,809,Hybrid,3465.66,95.36,Medium,Mission-Critical
2024-12-12 02:00:00,India-South,Compute,763,Auto,3993.76,97.88,High,Mission-Critical
2024-12-12 03:00:00,Europe-North,Compute,929,Manual,338.76,97.26,Medium,Premium
2024-12-12 04:00:00,US-West,Compute,269,Auto,4449.0,95.57,Medium,Mission-Critical
2024-12-12 05:00:00,India-West,Storage,859,Manual,3173.89,96.72,Medium,Premium
2024-12-12 06:00:00,India-West,Compute,348,Hybrid,2638.84,99.47,High,Mission-Critical
2024-12-12 07:00:00,US-East,Compute,761,Hybrid,1342.6,99.02,High,Mission-Critical
2024-12-12 08:00:00,Europe-North,Storage,309,Hybrid,1921.33,99.57,High,Standard
2024-12-12 09:00:00,India-South,Compute,839,Manual,4740.17,98.59,High,Premium
2024-12-12 10:00:00,US-West,Compute,343,Auto,4566.58,98.16,High,Premium
2024-12-12 11:00:00,US-West,Compute,240,Hybrid,3164.78,95.7,Low,Premium
2024-12-12 12:00:00,US-West,Compute,731,Hybrid,2936.66,95.54,High,Premium
2024-12-12 13:00:00,India-West,Compute,904,Hybrid,1131.67,96.23,Medium,Premium
2024-12-12 14:00:00,India-South,Storage,279,Auto,4771.06,96.57,Medium,Premium
2024-12-12 15:00:00,US-West,Compute,736,Auto,3801.42,98.04,Medium,Premium
2024-12-12 16:00:00,US-West,Compute,853,Manual,1973.07,99.39,High,Standard
2024-12-12 17:00:00,US-East,Storage,823,Manual,4097.57,99.45,Medium,Standard
2024-12-12 18:00:00,Europe-North,Compute,116,Auto,1138.19,98.41,High,Mission-Critical
2024-12-12 19:00:00,Europe-North,Storage,115,Auto,1144.82,97.87,Medium,Premium
2024-12-12 20:00:00,Europe-North,Storage,484,Hybrid,3975.71,96.22,Low,Standard
2024-12-12 21:00:00,US-East,Storage,440,Hybrid,2840.61,99.69,High,Premium
2024-12-12 22:00:00,India-West,Compute,992,Manual,2823.59,98.36,Medium,Mission-Critical
2024-12-12 23:00:00,US-East,Compute,868,Hybrid,2910.99,97.67,Medium,Premium
2024-12-13 00:00:00,US-West,Compute,897,Auto,716.45,95.52,Medium,Premium
2024-12-13 01:00:00,India-South,Compute,891,Auto,1812.84,99.13,Medium,Premium
2024-12-13 02:00:00,US-West,Storage,145,Manual,2908.09,96.74,Low,Premium
2024-12-13 03:00:00,US-West,Storage,603,Auto,1313.18,99.5,Low,Standard
2024-12-13 04:00:00,India-South,Storage,869,Manual,2569.62,95.84,High,Standard
2024-12-13 05:00:00,Europe-North,Compute,242,Hybrid,2829.47,95.24,Low,Premium
2024-12-13 06:00:00,US-East,Storage,384,Manual,4719.79,97.17,High,Premium
2024-12-13 07:00:00,India-West,Compute,454,Auto,1304.3,95.39,High,Premium
2024-12-13 08:00:00,US-West,Storage,929,Hybrid,2252.85,95.31,Low,Premium
2024-12-13 09:00:00,US-West,Storage,624,Auto,4909.4,98.57,High,Mission-Critical
2024-12-13 10:00:00,India-West,Storage,932,Auto,1015.27,96.29,High,Premium
2024-12-13 11:00:00,US-East,Compute,656,Hybrid,3922.1,98.19,Low,Standard
2024-12-13 12:00:00,US-West,Storage,146,Auto,968.06,97.85,Low,Premium
2024-12-13 13:00:00,India-West,Storage,627,Auto,4265.23,95.7,Medium,Premium
2024-12-13 14:00:00,US-West,Compute,993,Hybrid,2491.07,96.93,Medium,Mission-Critical
2024-12-13 15:00:00,Europe-North,Storage,206,Auto,4863.59,95.33,Medium,Premium
2024-12-13 16:00:00,Europe-North,Storage,102,Manual,933.37,97.11,Low,Mission-Critical
2024-12-13 17:00:00,US-West,Compute,715,Auto,3470.84,95.91,High,Premium
2024-12-13 18:00:00,US-West,Compute,194,Auto,3506.87,95.48,Low,Standard
2024-12-13 19:00:00,Europe-North,Compute,232,Hybrid,3622.49,96.58,High,Mission-Critical
2024-12-13 20:00:00,US-West,Compute,959,Manual,594.75,95.02,High,Premium
2024-12-13 21:00:00,US-East,Storage,882,Auto,1513.95,98.79,High,Premium
2024-12-13 22:00:00,US-East,Storage,300,Hybrid,1756.28,95.79,Low,Standard
2024-12-13 23:00:00,India-South,Compute,353,Auto,1689.01,98.13,Medium,Standard
2024-12-14 00:00:00,US-East,Storage,282,Auto,3407.6,99.16,High,Standard
2024-12-14 01:00:00,US-West,Storage,249,Auto,368.67,99.59,Medium,Premium
2024-12-14 02:00:00,US-West,Compute,648,Manual,3677.39,97.79,Medium,Standard
2024-12-14 03:00:00,India-West,Storage,589,Hybrid,2680.26,98.94,Medium,Standard
2024-12-14 04:00:00,US-East,Storage,604,Manual,947.69,97.27,Medium,Mission-Critical
2024-12-14 05:00:00,Europe-North,Storage,512,Auto,1207.98,97.45,Medium,Mission-Critical
2024-12-14 06:00:00,Europe-North,Compute,937,Manual,578.14,97.73,High,Premium
2024-12-14 07:00:00,India-South,Storage,607,Auto,2349.39,98.35,High,Standard
2024-12-14 08:00:00,India-West,Storage,750,Manual,3015.11,98.35,High,Standard
2024-12-14 09:00:00,Europe-North,Storage,711,Hybrid,2946.76,98.93,Low,Premium
2024-12-14 10:00:00,India-South,Compute,503,Manual,4815.6,98.08,Low,Standard
2024-12-14 11:00:00,US-East,Compute,335,Hybrid,1550.23,99.41,Low,Standard
2024-12-14 12:00:00,India-West,Storage,695,Auto,3834.19,98.55,Medium,Mission-Critical
2024-12-14 13:00:00,India-West,Storage,958,Hybrid,3643.08,99.64,High,Standard
2024-12-14 14:00:00,US-West,Compute,644,Auto,400.5,98.75,Medium,Standard
2024-12-14 15:00:00,US-East,Compute,732,Manual,4657.02,98.69,Low,Premium
2024-12-14 16:00:00,India-West,Compute,641,Manual,4663.39,99.3,Medium,Standard
2024-12-14 17:00:00,India-South,Compute,533,Hybrid,2042.04,98.28,Medium,Premium
2024-12-14 18:00:00,Europe-North,Storage,645,Manual,2146.62,95.9,Medium,Premium
2024-12-14 19:00:00,US-East,Compute,744,Manual,4116.02,95.41,Low,Premium
2024-12-14 20:00:00,US-East,Compute,307,Auto,2525.65,96.58,Medium,Standard
2024-12-14 21:00:00,India-West,Compute,239,Manual,4016.08,99.07,High,Standard
2024-12-14 22:00:00,India-West,Compute,687,Auto,277.01,95.11,Medium,Premium
2024-12-14 23:00:00,India-West,Storage,686,Hybrid,1326.33,95.75,Medium,Mission-Critical
2024-12-15 00:00:00,India-South,Storage,919,Manual,546.22,95.53,Low,Standard
2024-12-15 01:00:00,US-West,Storage,406,Hybrid,2325.57,95.19,Medium,Mission-Critical
2024-12-15 02:00:00,India-West,Storage,669,Manual,4285.38,99.05,High,Premium
2024-12-15 03:00:00,US-West,Compute,197,Hybrid,2891.96,96.4,High,Mission-Critical
2024-12-15 04:00:00,US-West,Storage,224,Hybrid,2649.63,98.64,Low,Premium
2024-12-15 05:00:00,US-East,Storage,448,Auto,1893.92,95.71,Low,Standard
2024-12-15 06:00:00,Europe-North,Compute,233,Manual,411.69,97.04,Medium,Premium
2024-12-15 07:00:00,Europe-North,Storage,325,Hybrid,3855.41,95.58,Medium,Mission-Critical
2024-12-15 08:00:00,India-South,Storage,811,Auto,2896.75,95.01,Medium,Mission-Critical
2024-12-15 09:00:00,India-South,Storage,648,Hybrid,4661.73,98.07,Medium,Standard
2024-12-15 10:00:00,Europe-North,Compute,749,Hybrid,2216.63,97.4,Medium,Premium
2024-12-15 11:00:00,Europe-North,Compute,819,Hybrid,2067.35,97.08,Medium,Premium
2024-12-15 12:00:00,US-East,Compute,805,Manual,4874.3,95.39,Medium,Standard
2024-12-15 13:00:00,US-East,Storage,667,Manual,791.67,97.94,High,Premium
2024-12-15 14:00:00,Europe-North,Compute,438,Hybrid,1336.57,98.9,High,Premium
2024-12-15 15:00:00,India-West,Compute,938,Hybrid,2492.0,95.34,Low,Standard
2024-12-15 16:00:00,India-West,Storage,421,Hybrid,2665.37,97.07,Low,Mission-Critical
2024-12-15 17:00:00,US-East,Compute,912,Manual,2788.71,96.56,Low,Premium
2024-12-15 18:00:00,US-West,Storage,186,Hybrid,1139.34,99.46,Medium,Premium
2024-12-15 19:00:00,Europe-North,Storage,194,Hybrid,4641.56,96.31,High,Standard
2024-12-15 20:00:00,India-South,Compute,295,Hybrid,3547.16,99.72,Medium,Premium
2024-12-15 21:00:00,India-West,Storage,291,Hybrid,1366.36,99.14,Medium,Mission-Critical
2024-12-15 22:00:00,US-West,Storage,755,Manual,1541.55,95.5,High,Mission-Critical
2024-12-15 23:00:00,India-West,Storage,621,Auto,4413.76,97.4,Medium,Standard
2024-12-16 00:00:00,US-West,Compute,852,Auto,1963.74,98.25,Low,Standard
2024-12-16 01:00:00,Europe-North,Storage,760,Hybrid,2826.18,97.97,Medium,Premium
2024-12-16 02:00:00,Europe-North,Compute,751,Auto,690.09,98.4,High,Premium
2024-12-16 03:00:00,Europe-North,Compute,112,Auto,1333.49,97.13,Low,Standard
2024-12-16 04:00:00,US-East,Storage,353,Manual,2141.23,99.52,Medium,Premium
2024-12-16 05:00:00,US-West,Storage,180,Hybrid,3315.07,96.35,Medium,Standard
2024-12-16 06:00:00,India-South,Storage,821,Manual,1473.08,95.47,Medium,Mission-Critical
2024-12-16 07:00:00,India-South,Storage,472,Auto,4758.73,99.89,Low,Mission-Critical
2024-12-16 08:00:00,Europe-North,Storage,493,Auto,1179.06,98.26,Low,Mission-Critical
2024-12-16 09:00:00,India-South,Compute,989,Hybrid,3916.64,98.3,Low,Premium
2024-12-16 10:00:00,India-West,Compute,831,Hybrid,1886.53,99.09,Medium,Standard
2024-12-16 11:00:00,US-West,Storage,517,Manual,4183.66,97.11,High,Mission-Critical
2024-12-16 12:00:00,US-West,Compute,158,Hybrid,4623.22,96.93,High,Premium
2024-12-16 13:00:00,US-West,Compute,227,Auto,1016.38,99.75,High,Standard
2024-12-16 14:00:00,India-West,Compute,916,Manual,2508.24,96.93,High,Premium
2024-12-16 15:00:00,US-East,Storage,873,Manual,856.39,95.39,Medium,Mission-Critical
2024-12-16 16:00:00,India-West,Compute,879,Hybrid,3558.54,96.54,Low,Standard
2024-12-16 17:00:00,US-West,Compute,640,Hybrid,4177.97,99.37,Medium,Standard
2024-12-16 18:00:00,US-West,Compute,432,Auto,2008.39,95.47,Low,Premium
2024-12-16 19:00:00,US-West,Storage,991,Manual,2044.08,98.58,Medium,Standard
2024-12-16 20:00:00,India-South,Compute,381,Manual,1098.81,96.33,Medium,Standard
2024-12-16 21:00:00,US-East,Storage,679,Manual,1602.02,98.73,Low,Premium
2024-12-16 22:00:00,India-West,Compute,306,Manual,1687.08,97.57,Low,Standard
2024-12-16 23:00:00,US-West,Storage,371,Auto,862.31,98.18,Medium,Mission-Critical
2024-12-17 00:00:00,Europe-North,Compute,408,Auto,1618.77,96.22,Low,Mission-Critical
2024-12-17 01:00:00,US-East,Storage,502,Auto,4545.56,95.84,Low,Premium
2024-12-17 02:00:00,Europe-North,Compute,274,Hybrid,1694.39,95.32,Medium,Mission-Critical
2024-12-17 03:00:00,US-East,Storage,317,Auto,1444.74,99.13,High,Mission-Critical
2024-12-17 04:00:00,US-West,Storage,771,Auto,1984.75,98.55,Medium,Mission-Critical
2024-12-17 05:00:00,US-East,Compute,425,Auto,4805.34,96.47,Medium,Standard
2024-12-17 06:00:00,US-East,Compute,855,Auto,3846.44,99.18,Medium,Mission-Critical
2024-12-17 07:00:00,US-West,Storage,352,Hybrid,1088.52,99.17,Medium,Mission-Critical
2024-12-17 08:00:00,Europe-North,Storage,553,Manual,3787.5,95.69,High,Standard
2024-12-17 09:00:00,Europe-North,Compute,288,Manual,3854.55,98.57,Low,Mission-Critical
